frase,glosa_predicha,glosa_real,eq?,accuracy-score
pero hín dóñégí porke hín díphä k'ι ta ñamphμ hín dóné,"[[['pero', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['ñégí', 'stem'], 'v'], [['porke', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phä', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ta', 'stem'], 'cnj'], [['ñamphμ', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['né', 'stem'], 'v']]","[[['pero', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['ñégí', 'stem'], 'v'], [['porke', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phä', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['ta', 'stem'], 'cnj'], [['ñamphμ', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['né', 'stem'], 'v']]",True,1.0
gehña xo bimá rι mokhá bimámáhtiyι'winι,"[[['gehña', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mokhá', 'stem'], 'obl'], [['bi', '3.cpl'], ['má', 'ctrf'], ['máhti', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v']]","[[['gehña', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mokhá', 'stem'], 'obl'], [['bi', '3.cpl'], ['má', 'ctrf'], ['máhti', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v']]",True,1.0
sobre mi'ínihí k'ι nι ga pelótá bimámáhti rι mokháwinι,"[[['sobre', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""'íni"", 'stem'], ['hí', 'pl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'det'], 'det'], [['ga', 'stem'], 'prt'], [['pelótá', 'stem'], 'obl'], [['bi', '3.cpl'], ['má', 'ctrf'], ['máhti', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mokhá', 'stem'], ['wi', 'prag'], ['nι', 'dem'], 'unkwn']]","[[['sobre', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""'íni"", 'stem'], ['hí', 'pl'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'det'], 'det'], [['ga', 'stem'], 'prt'], [['pelótá', 'stem'], 'obl'], [['bi', '3.cpl'], ['má', 'ctrf'], ['máhti', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mokhá', 'stem'], ['wi', 'prag'], ['nι', 'dem'], 'unkwn']]",True,1.0
i bintso rι mokhánι mbrι'bμi rι chénte 'á xusgadonι,"[[['i', 'stem'], 'cnj'], [['bi', '3.cpl'], ['ntso', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mokhá', 'stem'], ['nι', 'dem'], 'unkwn'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], [""'bμi"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['chénte', 'stem'], 'chente'], [[""'á"", 'stem'], 'p.loc'], [['xusgado', 'stem'], ['nι', 'dem'], 'unkwn']]","[[['i', 'stem'], 'cnj'], [['bi', '3.cpl'], ['ntso', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mokhá', 'stem'], ['nι', 'dem'], 'unkwn'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], [""'bμi"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['chénte', 'stem'], 'chente'], [[""'á"", 'stem'], 'p.loc'], [['xusgado', 'stem'], ['nι', 'dem'], 'unkwn']]",True,1.0
pí xo ikombenibi k'ι rι kara pí k'ι ta phórma,"[[['pí', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['i', '3.icp'], ['kombeni', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['kara', 'stem'], 'obl'], [['pí', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['ta', 'stem'], 'cnj'], [['phórma', 'stem'], 'obl']]","[[['pí', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['i', '3.icp'], ['kombeni', 'stem'], ['bi', '3.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['kara', 'stem'], 'obl'], [['pí', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['ta', 'stem'], 'cnj'], [['phórma', 'stem'], 'obl']]",True,1.0
rι ndomingoyι'nι damápresentáyι'nι,"[[['rι', 'det'], 'det'], [['ndomingo', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'unkwn'], [['da', '3.pot'], ['má', 'ctrf'], ['presentá', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'v']]","[[['rι', 'det'], 'det'], [['ndomingo', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'unkwn'], [['da', '3.pot'], ['má', 'ctrf'], ['presentá', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'v']]",True,1.0
desde gehña damμdi ngé rι domingo del ramonι,"[[['desde', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['mμdi', 'stem'], 'v'], [['ngé', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['domingo', 'stem'], 'obl'], [['del', 'stem'], 'obl'], [['ramo', 'stem'], ['nι', 'dem'], 'unkwn']]","[[['desde', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['mμdi', 'stem'], 'v'], [['ngé', 'stem'], 'prt'], [['rι', 'det'], 'det'], [['domingo', 'stem'], 'obl'], [['del', 'stem'], 'obl'], [['ramo', 'stem'], ['nι', 'dem'], 'unkwn']]",True,1.0
xo binéyι'nι ntsothó hín díphäkó khámá té rι ngú dabμni,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['né', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'v'], [['ntsothó', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phä', 'stem'], ['kó', '2'], 'v'], [['khámá', 'stem'], 'cnj'], [['té', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [['da', '3.pot'], ['bμni', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['né', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'v'], [['ntsothó', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phä', 'stem'], ['kó', '2'], 'v'], [['khámá', 'stem'], 'cnj'], [['té', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [['da', '3.pot'], ['bμni', 'stem'], 'v']]",True,1.0
bμ ndímáléngugó ndímánkhá ngu rι mílio,"[[['bμ', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['léngu', 'stem'], ['gó', '1.enf'], 'v'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['nkhá', 'stem'], 'v'], [['ngu', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mílio', 'stem'], 'emilio']]","[[['bμ', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['léngu', 'stem'], ['gó', '1.enf'], 'v'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['nkhá', 'stem'], 'v'], [['ngu', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mílio', 'stem'], 'emilio']]",True,1.0
i bμ las sínko de la mañana gok'μhkí bomáphohiι'wi,"[[['i', 'stem'], 'cnj'], [['bμ', 'stem'], 'cnj'], [['las', 'stem'], 'obl'], [['sínko', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['mañana', 'stem'], 'obl'], [['go', '1.pot'], [""k'μhkí"", 'stem'], 'v'], [['bo', '3.cpl'], ['má', 'ctrf'], ['phohi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['i', 'stem'], 'cnj'], [['bμ', 'stem'], 'cnj'], [['las', 'stem'], 'obl'], [['sínko', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['mañana', 'stem'], 'obl'], [['go', '1.pot'], [""k'μhkí"", 'stem'], 'v'], [['bo', '3.cpl'], ['má', 'ctrf'], ['phohi', 'stem'], [""ι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
a las seis pi ya dókohíhyι'wi pa darε'mí,"[[['a', 'stem'], 'obl'], [['las', 'stem'], 'obl'], [['seis', 'stem'], 'obl'], [['pi', 'stem'], 'it'], [['ya', 'stem'], 'cnj'], [['dó', '1.cpl'], ['kohí', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['pa', 'stem'], 'obl'], [['da', '3.pot'], [""rε'mí"", 'stem'], 'v']]","[[['a', 'stem'], 'obl'], [['las', 'stem'], 'obl'], [['seis', 'stem'], 'obl'], [['pi', 'stem'], 'it'], [['ya', 'stem'], 'cnj'], [['dó', '1.cpl'], ['kohí', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['pa', 'stem'], 'obl'], [['da', '3.pot'], [""rε'mí"", 'stem'], 'v']]",True,1.0
porke pues kasi kasi i hín dómákohé eskwéla,"[[['porke', 'stem'], 'cnj'], [['pues', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['i', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['má', 'stem'], ['ko', '2'], ['hé', 'pl.exc'], 'v'], [['eskwéla', 'stem'], 'obl']]","[[['porke', 'stem'], 'cnj'], [['pues', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['i', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['má', 'stem'], ['ko', '2'], ['hé', 'pl.exc'], 'v'], [['eskwéla', 'stem'], 'obl']]",True,1.0
i entonses este hín dímátitihé yankhomi zεxthi,"[[['i', 'stem'], 'cnj'], [['entonses', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['má', 'ctrf'], ['titi', 'stem'], ['hé', 'pl.exc'], 'v'], [['yankhomi', 'stem'], 'prt'], [['zεxthi', 'stem'], 'obl']]","[[['i', 'stem'], 'cnj'], [['entonses', 'stem'], 'obl'], [['este', 'stem'], 'obl'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['má', 'ctrf'], ['titi', 'stem'], ['hé', 'pl.exc'], 'v'], [['yankhomi', 'stem'], 'prt'], [['zεxthi', 'stem'], 'obl']]",True,1.0
o ndímáphódihé yι phání o xo yι ndäni,"[[['o', 'stem'], 'conj.adv'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['phódi', 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl'], [['o', 'stem'], 'conj.adv'], [['xo', 'stem'], 'cnj'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl']]","[[['o', 'stem'], 'conj.adv'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['phódi', 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl'], [['o', 'stem'], 'conj.adv'], [['xo', 'stem'], 'cnj'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl']]",True,1.0
i despwés pi gomákähtíbihéyι'wi tanchúdi pigonántsihé pigok'μhkí k'μhkíhé,"[[['i', 'stem'], 'cnj'], [['despwés', 'stem'], 'obl'], [['pi', 'stem'], 'it'], [['go', '1.pot'], ['má', 'ctrf'], ['kähtí', 'stem'], ['bi', '3.obj'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ta', 'mod'], ['nchúdi', 'stem'], 'unkwn'], [['pi', 'it'], ['go', '1.pot'], ['nántsi', 'stem'], ['hé', 'pl.exc'], 'v'], [['pi', 'it'], ['go', '1.pot'], [""k'μhkí"", 'stem'], 'v'], [[""k'μhkí"", 'stem'], ['hé', 'pl.exc'], 'v']]","[[['i', 'stem'], 'cnj'], [['despwés', 'stem'], 'obl'], [['pi', 'stem'], 'it'], [['go', '1.pot'], ['má', 'ctrf'], ['kähtí', 'stem'], ['bi', '3.obj'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ta', 'mod'], ['nchúdi', 'stem'], 'unkwn'], [['pi', 'it'], ['go', '1.pot'], ['nántsi', 'stem'], ['hé', 'pl.exc'], 'v'], [['pi', 'it'], ['go', '1.pot'], [""k'μhkí"", 'stem'], 'v'], [[""k'μhkí"", 'stem'], ['hé', 'pl.exc'], 'v']]",True,1.0
por eso desde ndímáléngugóhé todo tiempo tók'ätsígóhé yι ndäni yι phání,"[[['por', 'stem'], 'obl'], [['eso', 'stem'], 'obl'], [['desde', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['léngu', 'stem'], ['gó', '1.enf'], ['hé', 'pl.exc'], 'v'], [['todo', 'stem'], 'obl'], [['tiempo', 'stem'], 'obl'], [['tó', '1.prf'], [""k'ätsí"", 'stem'], ['gó', '1.enf'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl']]","[[['por', 'stem'], 'obl'], [['eso', 'stem'], 'obl'], [['desde', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['léngu', 'stem'], ['gó', '1.enf'], ['hé', 'pl.exc'], 'v'], [['todo', 'stem'], 'obl'], [['tiempo', 'stem'], 'obl'], [['tó', '1.prf'], [""k'ätsí"", 'stem'], ['gó', '1.enf'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl']]",True,1.0
i ndágustagí gonihí porke desde ndímálénguhé dónihkohé yι,"[[['i', 'stem'], 'cnj'], [['n', 'psd'], ['dá', '1.icp'], ['gusta', 'stem'], ['gí', '1.obj'], 'v'], [['go', '1.pot'], ['ni', 'stem'], ['hí', 'pl'], 'v'], [['porke', 'stem'], 'cnj'], [['desde', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['léngu', 'stem'], ['hé', 'pl.exc'], 'v'], [['dó', '1.cpl'], ['ni', 'stem'], ['h', 'lig'], ['ko', '2'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det']]","[[['i', 'stem'], 'cnj'], [['n', 'psd'], ['dá', '1.icp'], ['gusta', 'stem'], ['gí', '1.obj'], 'v'], [['go', '1.pot'], ['ni', 'stem'], ['hí', 'pl'], 'v'], [['porke', 'stem'], 'cnj'], [['desde', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['léngu', 'stem'], ['hé', 'pl.exc'], 'v'], [['dó', '1.cpl'], ['ni', 'stem'], ['h', 'lig'], ['ko', '2'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det']]",True,1.0
i este ntsothó xo pitótón yι ndäni ya,"[[['i', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['tó', '1.prf'], ['tón', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl'], [['ya', 'stem'], 'cnj']]","[[['i', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['ntsothó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['pi', 'it'], ['tó', '1.prf'], ['tón', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl'], [['ya', 'stem'], 'cnj']]",True,1.0
pitótónyι' yι tsibeserrayι' porke me gusta,"[[['pi', 'it'], ['tó', '1.prf'], ['tón', 'stem'], [""yι'"", 'lim'], 'v'], [['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['beserra', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['porke', 'stem'], 'cnj'], [['me', 'stem'], 'obl'], [['gusta', 'stem'], 'v']]","[[['pi', 'it'], ['tó', '1.prf'], ['tón', 'stem'], [""yι'"", 'lim'], 'v'], [['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['beserra', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['porke', 'stem'], 'cnj'], [['me', 'stem'], 'obl'], [['gusta', 'stem'], 'v']]",True,1.0
i dáténthógó rι kóstumbré ngemäpahpá nge mätá,"[[['i', 'stem'], 'cnj'], [['dá', '1.icp'], ['tén', 'stem'], ['thó', 'ila'], ['gó', '1.enf'], 'v'], [['rι', 'det'], 'det'], [['kóstumbré', 'stem'], 'obl'], [['nge', 'gen'], ['mä', '1.pss'], ['pahpá', 'stem'], 'n'], [['nge', 'stem'], 'gen'], [['mä', '1.pss'], ['tá', 'stem'], 'n']]","[[['i', 'stem'], 'cnj'], [['dá', '1.icp'], ['tén', 'stem'], ['thó', 'ila'], ['gó', '1.enf'], 'v'], [['rι', 'det'], 'det'], [['kóstumbré', 'stem'], 'obl'], [['nge', 'gen'], ['mä', '1.pss'], ['pahpá', 'stem'], 'n'], [['nge', 'stem'], 'gen'], [['mä', '1.pss'], ['tá', 'stem'], 'n']]",True,1.0
ntsothó xondígustagígó pero ya híngi khá kámpo ánk'ú gí'yóniι' sino ke pε'ts'i gíkhotíthóhóyι',"[[['ntsothó', 'stem'], 'obl'], [['xo', 'pues'], ['n', 'psd'], ['dí', '1.icp'], ['gusta', 'stem'], ['gí', '1.obj'], ['gó', '1.enf'], 'v'], [['pero', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['híngi', 'stem'], 'neg'], [['khá', 'stem'], 'v'], [['kámpo', 'stem'], 'obl'], [[""ánk'ú"", 'stem'], 'obl'], [['gí', '2.icp'], [""'yóni"", 'stem'], [""ι'"", 'lim'], 'v'], [['sino', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [[""pε'ts'i"", 'stem'], 'v'], [['gí', '2.icp'], ['khotí', 'stem'], ['thó', 'ila'], ['hó', 'int'], [""yι'"", 'lim'], 'v']]","[[['ntsothó', 'stem'], 'obl'], [['xo', 'pues'], ['n', 'psd'], ['dí', '1.icp'], ['gusta', 'stem'], ['gí', '1.obj'], ['gó', '1.enf'], 'v'], [['pero', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['híngi', 'stem'], 'neg'], [['khá', 'stem'], 'v'], [['kámpo', 'stem'], 'obl'], [[""ánk'ú"", 'stem'], 'obl'], [['gí', '2.icp'], [""'yóni"", 'stem'], [""ι'"", 'lim'], 'v'], [['sino', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [[""pε'ts'i"", 'stem'], 'v'], [['gí', '2.icp'], ['khotí', 'stem'], ['thó', 'ila'], ['hó', 'int'], [""yι'"", 'lim'], 'v']]",True,1.0
porke ya xathó ma kámpo pa gí'yóni pa gí'úni dazí,"[[['porke', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['xathó', 'stem'], 'obl'], [['ma', 'stem'], 'prt'], [['kámpo', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['gí', '2.icp'], [""'yóni"", 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['gí', '2.icp'], [""'úni"", 'stem'], 'v'], [['da', '3.pot'], ['zí', 'stem'], 'v']]","[[['porke', 'stem'], 'cnj'], [['ya', 'stem'], 'cnj'], [['xathó', 'stem'], 'obl'], [['ma', 'stem'], 'prt'], [['kámpo', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['gí', '2.icp'], [""'yóni"", 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['gí', '2.icp'], [""'úni"", 'stem'], 'v'], [['da', '3.pot'], ['zí', 'stem'], 'v']]",True,1.0
ná ndi bihñambigí mäpelótá ná rι bähtsí más ndμhté,"[[['ná', 'stem'], 'obl'], [['ndi', 'stem'], 'obl'], [['bi', '3.cpl'], ['hñambi', 'stem'], ['gí', '1.obj'], 'v'], [['mä', '1.pss'], ['pelótá', 'stem'], 'n'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v']]","[[['ná', 'stem'], 'obl'], [['ndi', 'stem'], 'obl'], [['bi', '3.cpl'], ['hñambi', 'stem'], ['gí', '1.obj'], 'v'], [['mä', '1.pss'], ['pelótá', 'stem'], 'n'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v']]",True,1.0
dít'μge k'ι mäphání komo chiléngu inéthó,"[[['dí', '1.icp'], [""t'μge"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['phání', 'stem'], 'n'], [['komo', 'stem'], 'obl'], [['chi', 'dim'], ['léngu', 'stem'], 'unkwn'], [['i', '3.icp'], ['né', 'stem'], ['thó', 'ila'], 'v']]","[[['dí', '1.icp'], [""t'μge"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['phání', 'stem'], 'n'], [['komo', 'stem'], 'obl'], [['chi', 'dim'], ['léngu', 'stem'], 'unkwn'], [['i', '3.icp'], ['né', 'stem'], ['thó', 'ila'], 'v']]",True,1.0
rιmá rι yóho k'ι mäpelótá bihambigí k'ι rι bähtsí más ndμhté,"[[['rι', '3.cnt'], ['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['yóho', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['pelótá', 'stem'], 'n'], [['bi', '3.cpl'], ['hambi', 'stem'], ['gí', '1.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v']]","[[['rι', '3.cnt'], ['má', 'stem'], 'v'], [['rι', 'det'], 'det'], [['yóho', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['pelótá', 'stem'], 'n'], [['bi', '3.cpl'], ['hambi', 'stem'], ['gí', '1.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['más', 'stem'], 'obl'], [['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v']]",True,1.0
despwés ya xo bμ mbichixgí 'á má xo dóphä dótot'ibé kehñúniyι'wi,"[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bμ', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['chix', 'stem'], ['gí', '1.obj'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['má', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['phä', 'stem'], 'v'], [['dó', '1.cpl'], [""tot'i"", 'stem'], ['bé', 'dual.exc'], 'v'], [['ke', 'stem'], ['h', 'lig'], ['ñúni', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['despwés', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['bμ', 'stem'], 'cnj'], [['m', 'med'], ['bi', '3.cpl'], ['chix', 'stem'], ['gí', '1.obj'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['má', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['phä', 'stem'], 'v'], [['dó', '1.cpl'], [""tot'i"", 'stem'], ['bé', 'dual.exc'], 'v'], [['ke', 'stem'], ['h', 'lig'], ['ñúni', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
tótot'i k'μ yι ñúni despwés ndrιmá'íhiyι'wi,"[[['tó', '1.prf'], [""tot'i"", 'stem'], 'v'], [[""k'μ"", 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['ñúni', 'stem'], 'obl'], [['despwés', 'stem'], 'obl'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], [""'íhi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['tó', '1.prf'], [""tot'i"", 'stem'], 'v'], [[""k'μ"", 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['ñúni', 'stem'], 'obl'], [['despwés', 'stem'], 'obl'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], [""'íhi"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
pe komo mindμhté k'μ yι páxí ndímátsú má'bohthó,"[[['pe', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v'], [[""k'μ"", 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['tsú', 'stem'], 'v'], [['má', 'ctrf'], [""'bo"", 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v']]","[[['pe', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], 'v'], [[""k'μ"", 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['tsú', 'stem'], 'v'], [['má', 'ctrf'], [""'bo"", 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v']]",True,1.0
gehñawi dóñówi wa rι yóho wa rι ñú paso dó'éí,"[[['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['dó', '1.cpl'], ['ñó', 'stem'], ['wi', 'prag'], 'v'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['yóho', 'stem'], 'obl'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['ñú', 'stem'], 'obl'], [['paso', 'stem'], 'obl'], [['dó', '1.cpl'], [""'éí"", 'stem'], 'v']]","[[['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['dó', '1.cpl'], ['ñó', 'stem'], ['wi', 'prag'], 'v'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['yóho', 'stem'], 'obl'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['ñú', 'stem'], 'obl'], [['paso', 'stem'], 'obl'], [['dó', '1.cpl'], [""'éí"", 'stem'], 'v']]",True,1.0
