frase,glosa predicha,glosa real,eq?,accuracy-score,
rι Pato nkhák'ú díxihmé,"[[['rι', 'det'], 'det'], [['Pato', 'stem'], 'pato'], [['nkhá', 'stem'], [""k'ú"", 'loc'], 'v'], [['dí', '1.icp'], ['xi', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v']]","[[['rι', 'det'], 'det'], [['Pato', 'stem'], 'pato'], [['nkhá', 'stem'], [""k'ú"", 'loc'], 'v'], [['dí', '1.icp'], ['xi', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v']]",True,1,
bimázo rι khwai,"[[['bi', '3.cpl'], ['má', 'ctrf'], ['zo', 'stem'], 'v'], [['rι', 'det'], 'det'], [['khwai', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['má', 'ctrf'], ['zo', 'stem'], 'v'], [['rι', 'det'], 'det'], [['khwai', 'stem'], 'obl']]",True,1,
biphεte rι ñá,"[[['bi', '3.cpl'], ['phεte', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ñá', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['phεte', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ñá', 'stem'], 'obl']]",True,1,
bitsoyι nι rι méphí,"[[['bi', '3.cpl'], ['tsoyι', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['méphí', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['tsoyι', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['méphí', 'stem'], 'obl']]",True,1,
ndítahkí nι dethá,"[[['n', 'psd'], ['dí', '1.icp'], ['tahkí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['dethá', 'stem'], 'obl']]","[[['n', 'psd'], ['dí', '1.icp'], ['tahkí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['dethá', 'stem'], 'obl']]",True,1,
tónuhú nchúdithó,"[[['tó', '1.prf'], ['nuhú', 'stem'], 'v'], [['nchúdi', 'stem'], ['thó', 'ila'], 'unkwn']]","[[['tó', '1.prf'], ['nuhú', 'stem'], 'v'], [['nchúdi', 'stem'], ['thó', 'ila'], 'unkwn']]",True,1,
ngamí pa ganchäha,"[[['ngamí', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['ga', '3.pls'], ['nchäha', 'stem'], 'v']]","[[['ngamí', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['ga', '3.pls'], ['nchäha', 'stem'], 'v']]",True,1,
nι rι ntsoyι indμntí,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['i', '3.icp'], ['ndμ', 'muy'], ['ntí', 'stem'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['i', '3.icp'], ['ndμ', 'muy'], ['ntí', 'stem'], 'v']]",True,1,
tóphμdi rι phμi,"[[['tó', '1.prf'], ['phμdi', 'stem'], 'v'], [['rι', 'det'], 'det'], [['phμi', 'stem'], 'obl']]","[[['tó', '1.prf'], ['phμdi', 'stem'], 'v'], [['rι', 'det'], 'det'], [['phμi', 'stem'], 'obl']]",True,1,
desde rι paya dóphμdi dótúhú,"[[['desde', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['paya', 'stem'], 'cnj'], [['dó', '1.cpl'], ['phμdi', 'stem'], 'v'], [['dó', '1.cpl'], ['túhú', 'stem'], 'v']]","[[['desde', 'stem'], 'cnj'], [['rι', 'det'], 'det'], [['paya', 'stem'], 'cnj'], [['dó', '1.cpl'], ['phμdi', 'stem'], 'v'], [['dó', '1.cpl'], ['túhú', 'stem'], 'v']]",True,1,
tótót'i mbrιtí k'ι rι nμhμ,"[[['tó', '1.prf'], [""tót'i"", 'stem'], 'v'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['tí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl']]","[[['tó', '1.prf'], [""tót'i"", 'stem'], 'v'], [['m', 'psd'], ['b', 'lig'], ['rι', '3.cnt'], ['tí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl']]",True,1,
tópimakwé,"[[['tó', '1.prf'], ['pimakwé', 'stem'], 'v']]","[[['tó', '1.prf'], ['pimakwé', 'stem'], 'v']]",True,1,
tótson rι mésa,"[[['tó', '1.prf'], ['tson', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mésa', 'stem'], 'obl']]","[[['tó', '1.prf'], ['tson', 'stem'], 'v'], [['rι', 'det'], 'det'], [['mésa', 'stem'], 'obl']]",True,1,
pánt'í nι rι 'wene,"[[[""pánt'í"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'wene"", 'stem'], 'obl']]","[[[""pánt'í"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'wene"", 'stem'], 'obl']]",True,1,
dítμmi rι xúa,"[[['dí', '1.icp'], ['tμmi', 'stem'], 'v'], [['rι', 'det'], 'det'], [['xúa', 'stem'], 'juan']]","[[['dí', '1.icp'], ['tμmi', 'stem'], 'v'], [['rι', 'det'], 'det'], [['xúa', 'stem'], 'juan']]",True,1,
bidμmi bizμhμ,"[[['bi', '3.cpl'], ['dμmi', 'stem'], 'v'], [['bi', '3.cpl'], ['zμhμ', 'stem'], 'v']]","[[['bi', '3.cpl'], ['dμmi', 'stem'], 'v'], [['bi', '3.cpl'], ['zμhμ', 'stem'], 'v']]",True,1,
dí'bμibé nι rι ntsoyι,"[[['dí', '1.icp'], [""'bμi"", 'stem'], ['bé', 'dual.exc'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl']]","[[['dí', '1.icp'], [""'bμi"", 'stem'], ['bé', 'dual.exc'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl']]",True,1,
mμihthó ní,"[[['mμi', 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v'], [['ní', 'stem'], 'obl']]","[[['mμi', 'stem'], ['h', 'lig'], ['thó', 'ila'], 'v'], [['ní', 'stem'], 'obl']]",True,1,
drι'ó wá,"[[['drι', '1.cnt'], [""'ó"", 'stem'], 'v'], [['wá', 'stem'], 'obl']]","[[['drι', '1.cnt'], [""'ó"", 'stem'], 'v'], [['wá', 'stem'], 'obl']]",True,1,
nι rι bähtsí imáphí,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['i', '3.icp'], ['máphí', 'stem'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['i', '3.icp'], ['máphí', 'stem'], 'v']]",True,1,
khiri rι dáhtú,"[[['khiri', 'stem'], 'v'], [['rι', 'det'], 'det'], [['dáhtú', 'stem'], 'obl']]","[[['khiri', 'stem'], 'v'], [['rι', 'det'], 'det'], [['dáhtú', 'stem'], 'obl']]",True,1,
ximá ximá'íni,"[[['xi', '3.prf'], ['má', 'stem'], 'v'], [['xi', '3.prf'], ['má', 'ctrf'], [""'íni"", 'stem'], 'v']]","[[['xi', '3.prf'], ['má', 'stem'], 'v'], [['xi', '3.prf'], ['má', 'ctrf'], [""'íni"", 'stem'], 'v']]",True,1,
díkhó yι páxí,"[[['dí', '1.icp'], ['khó', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl']]","[[['dí', '1.icp'], ['khó', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['páxí', 'stem'], 'obl']]",True,1,
gímámpεní dáhtú,"[[['gí', '2.icp'], ['má', 'ctrf'], ['mpεní', 'stem'], 'v'], [['dáhtú', 'stem'], 'obl']]","[[['gí', '2.icp'], ['má', 'ctrf'], ['mpεní', 'stem'], 'v'], [['dáhtú', 'stem'], 'obl']]",True,1,
thuhki nι rι bähtsí,"[[['thuhki', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]","[[['thuhki', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]",True,1,
hín dóniña,"[[['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['niña', 'stem'], 'v']]","[[['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['niña', 'stem'], 'v']]",True,1,
pibizixi 'á san luis mestépé,"[[['pi', 'it'], ['bi', '3.cpl'], ['zixi', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['san', 'stem'], 'san'], [['luis', 'stem'], 'luis'], [['mestépé', 'stem'], 'mextepec']]","[[['pi', 'it'], ['bi', '3.cpl'], ['zixi', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['san', 'stem'], 'san'], [['luis', 'stem'], 'luis'], [['mestépé', 'stem'], 'mextepec']]",True,1,
ánkha gritutsí yι yι tróso,"[[['ánkha', 'stem'], 'obl'], [['gri', '2.cnt'], ['tutsí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['tróso', 'stem'], 'obl']]","[[['ánkha', 'stem'], 'obl'], [['gri', '2.cnt'], ['tutsí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['tróso', 'stem'], 'obl']]",True,1,
pidawái,"[[['pi', 'it'], ['da', '3.pot'], ['wái', 'stem'], 'v']]","[[['pi', 'it'], ['da', '3.pot'], ['wái', 'stem'], 'v']]",True,1,
bimεhní nι rι bähtsí 'á ntsμhní,"[[['bi', '3.cpl'], ['mεhní', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['ntsμhní', 'stem'], 'toluca']]","[[['bi', '3.cpl'], ['mεhní', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['ntsμhní', 'stem'], 'toluca']]",True,1,
bopot'í,"[[['bo', '3.cpl'], [""pot'í"", 'stem'], 'v']]","[[['bo', '3.cpl'], [""pot'í"", 'stem'], 'v']]",True,1,
k'ι rι nμhμ ximot'í rι 'yó',"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['xi', '3.prf'], [""mot'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['xi', '3.prf'], [""mot'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl']]",True,1,
k'ι rι nμhμ bopot'í rι 'yó' mizá,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['bo', '3.cpl'], [""pot'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['zá', 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['bo', '3.cpl'], [""pot'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['zá', 'stem'], 'v']]",True,1,
yμtí yι tsinkhμ,"[[['yμtí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['nkhμ', 'stem'], 'unkwn']]","[[['yμtí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['nkhμ', 'stem'], 'unkwn']]",True,1,
k'ι rι bähtsí pa k'áti,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [[""k'áti"", 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [[""k'áti"", 'stem'], 'v']]",True,1,
bizá nι rι 'yó',"[[['bi', '3.cpl'], ['zá', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl']]","[[['bi', '3.cpl'], ['zá', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl']]",True,1,
xik'andi mä'yε,"[[['xi', '3.prf'], [""k'andi"", 'stem'], 'v'], [['mä', '1.pss'], [""'yε"", 'stem'], 'n']]","[[['xi', '3.prf'], [""k'andi"", 'stem'], 'v'], [['mä', '1.pss'], [""'yε"", 'stem'], 'n']]",True,1,
gotú,"[[['go', '1.pot'], ['tú', 'stem'], 'v']]","[[['go', '1.pot'], ['tú', 'stem'], 'v']]",True,1,
xindú,"[[['xi', '3.prf'], ['ndú', 'stem'], 'v']]","[[['xi', '3.prf'], ['ndú', 'stem'], 'v']]",True,1,
ñáni rι zá,"[[['ñáni', 'stem'], 'v'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl']]","[[['ñáni', 'stem'], 'v'], [['rι', 'det'], 'det'], [['zá', 'stem'], 'obl']]",True,1,
gomátε'mí nι rι ndäni,"[[['go', '1.pot'], ['má', 'ctrf'], [""tε'mí"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ndäni', 'stem'], 'obl']]","[[['go', '1.pot'], ['má', 'ctrf'], [""tε'mí"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ndäni', 'stem'], 'obl']]",True,1,
khút'í k'ι rι dómi gítu,"[[[""khút'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dómi', 'stem'], 'obl'], [['gí', '2.icp'], ['tu', 'stem'], 'v']]","[[[""khút'í"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dómi', 'stem'], 'obl'], [['gí', '2.icp'], ['tu', 'stem'], 'v']]",True,1,
dó'bomí rι réde,"[[['dó', '1.cpl'], [""'bomí"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['réde', 'stem'], 'obl']]","[[['dó', '1.cpl'], [""'bomí"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['réde', 'stem'], 'obl']]",True,1,
nι rι bähtsí khagé rι tá,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['khagé', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['khagé', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl']]",True,1,
rι ndäni xi'ódi,"[[['rι', 'det'], 'det'], [['ndäni', 'stem'], 'obl'], [['xi', '3.prf'], [""'ódi"", 'stem'], 'v']]","[[['rι', 'det'], 'det'], [['ndäni', 'stem'], 'obl'], [['xi', '3.prf'], [""'ódi"", 'stem'], 'v']]",True,1,
tóhwéhte nι rι ngμ,"[[['tó', '1.prf'], ['hwéhte', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ngμ', 'stem'], 'obl']]","[[['tó', '1.prf'], ['hwéhte', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ngμ', 'stem'], 'obl']]",True,1,
bi'rátsi k'ι rι raní,"[[['bi', '3.cpl'], [""'rátsi"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['raní', 'stem'], 'obl']]","[[['bi', '3.cpl'], [""'rátsi"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['raní', 'stem'], 'obl']]",True,1,
gomá'yóni nι mändäni,"[[['go', '1.pot'], ['má', 'ctrf'], [""'yóni"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['mä', '1.pss'], ['ndäni', 'stem'], 'n']]","[[['go', '1.pot'], ['má', 'ctrf'], [""'yóni"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['mä', '1.pss'], ['ndäni', 'stem'], 'n']]",True,1,
tókwáhtibi rι bähtsí,"[[['tó', '1.prf'], ['kwáhti', 'stem'], ['bi', '3.obj'], 'v'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]","[[['tó', '1.prf'], ['kwáhti', 'stem'], ['bi', '3.obj'], 'v'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]",True,1,
xi'μngi,"[[['xi', '3.prf'], [""'μngi"", 'stem'], 'v']]","[[['xi', '3.prf'], [""'μngi"", 'stem'], 'v']]",True,1,
tóntúbé,"[[['tó', '1.prf'], ['ntú', 'stem'], ['bé', 'dual.exc'], 'v']]","[[['tó', '1.prf'], ['ntú', 'stem'], ['bé', 'dual.exc'], 'v']]",True,1,
nι rι 'yó' bintúwí,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl'], [['bi', '3.cpl'], ['ntú', 'stem'], ['wí', 'dual'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl'], [['bi', '3.cpl'], ['ntú', 'stem'], ['wí', 'dual'], 'v']]",True,1,
nι rι bähtsí ngohthá,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['ngohthá', 'stem'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl'], [['ngohthá', 'stem'], 'v']]",True,1,
xitsá nι rι 'ó,"[[['xi', '3.prf'], ['tsá', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'ó"", 'stem'], 'obl']]","[[['xi', '3.prf'], ['tsá', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'ó"", 'stem'], 'obl']]",True,1,
díné gopμtse k'ι rι xits'ó pe híngi tso,"[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], ['pμtse', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['tso', 'stem'], 'v']]","[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], ['pμtse', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['tso', 'stem'], 'v']]",True,1,
gomáhμtsé nι rι tsikhμ dádá,"[[['go', '1.pot'], ['má', 'ctrf'], ['hμtsé', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['khμ', 'stem'], 'unkwn'], [['dádá', 'stem'], 'obl']]","[[['go', '1.pot'], ['má', 'ctrf'], ['hμtsé', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['khμ', 'stem'], 'unkwn'], [['dádá', 'stem'], 'obl']]",True,1,
biyongí té ndímáné,"[[['bi', '3.cpl'], ['yon', 'stem'], ['gí', '1.obj'], 'v'], [['té', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['né', 'stem'], 'v']]","[[['bi', '3.cpl'], ['yon', 'stem'], ['gí', '1.obj'], 'v'], [['té', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['né', 'stem'], 'v']]",True,1,
bihéhki rι piñata,"[[['bi', '3.cpl'], ['héhki', 'stem'], 'v'], [['rι', 'det'], 'det'], [['piñata', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['héhki', 'stem'], 'v'], [['rι', 'det'], 'det'], [['piñata', 'stem'], 'obl']]",True,1,
gokohní,"[[['go', '1.pot'], ['kohní', 'stem'], 'v']]","[[['go', '1.pot'], ['kohní', 'stem'], 'v']]",True,1,
bigohí,"[[['bi', '3.cpl'], ['gohí', 'stem'], 'v']]","[[['bi', '3.cpl'], ['gohí', 'stem'], 'v']]",True,1,
dí'úhmé rι thμñá,"[[['dí', '1.icp'], [""'ú"", 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['thμñá', 'stem'], 'obl']]","[[['dí', '1.icp'], [""'ú"", 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['thμñá', 'stem'], 'obl']]",True,1,
tónchatí yι hmí,"[[['tó', '1.prf'], ['nchatí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['hmí', 'stem'], 'obl']]","[[['tó', '1.prf'], ['nchatí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['hmí', 'stem'], 'obl']]",True,1,
kái gík'itsi,"[[['kái', 'stem'], 'v'], [['gí', '2.icp'], [""k'itsi"", 'stem'], 'v']]","[[['kái', 'stem'], 'v'], [['gí', '2.icp'], [""k'itsi"", 'stem'], 'v']]",True,1,
nι rι t'μxú ipí yι thä,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μxú"", 'stem'], 'obl'], [['i', '3.icp'], ['pí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], 'obl']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'μxú"", 'stem'], 'obl'], [['i', '3.icp'], ['pí', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], 'obl']]",True,1,
ximbí,"[[['xi', '3.prf'], ['mbí', 'stem'], 'v']]","[[['xi', '3.prf'], ['mbí', 'stem'], 'v']]",True,1,
dabí,"[[['da', '3.pot'], ['bí', 'stem'], 'v']]","[[['da', '3.pot'], ['bí', 'stem'], 'v']]",True,1,
k'ι rι ntsoyι pa iphädi da'yμthe,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['i', '3.icp'], ['phädi', 'stem'], 'v'], [['da', '3.pot'], [""'yμthe"", 'stem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['ntsoyι', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['i', '3.icp'], ['phädi', 'stem'], 'v'], [['da', '3.pot'], [""'yμthe"", 'stem'], 'v']]",True,1,
tópμni tómápεphí,"[[['tó', '1.prf'], ['pμni', 'stem'], 'v'], [['tó', '1.prf'], ['má', 'ctrf'], ['pεphí', 'stem'], 'v']]","[[['tó', '1.prf'], ['pμni', 'stem'], 'v'], [['tó', '1.prf'], ['má', 'ctrf'], ['pεphí', 'stem'], 'v']]",True,1,
bidén nι rι mixtu,"[[['bi', '3.cpl'], ['dén', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mixtu', 'stem'], 'obl']]","[[['bi', '3.cpl'], ['dén', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mixtu', 'stem'], 'obl']]",True,1,
tén ritá,"[[['tén', 'stem'], 'v'], [['ri', '2.pss'], ['tá', 'stem'], 'n']]","[[['tén', 'stem'], 'v'], [['ri', '2.pss'], ['tá', 'stem'], 'n']]",True,1,
mí nι rι bähtsí,"[[['mí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]","[[['mí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bähtsí', 'stem'], 'obl']]",True,1,
dóxot'i nι rι 'yó',"[[['dó', '1.cpl'], [""xot'i"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl']]","[[['dó', '1.cpl'], [""xot'i"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yó'"", 'stem'], 'obl']]",True,1,
pε'ts'i damámé,"[[[""pε'ts'i"", 'stem'], 'v'], [['da', '3.pot'], ['má', 'ctrf'], ['mé', 'stem'], 'v']]","[[[""pε'ts'i"", 'stem'], 'v'], [['da', '3.pot'], ['má', 'ctrf'], ['mé', 'stem'], 'v']]",True,1,
dítsú yι k'iñá,"[[['dí', '1.icp'], ['tsú', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""k'iñá"", 'stem'], 'obl']]","[[['dí', '1.icp'], ['tsú', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""k'iñá"", 'stem'], 'obl']]",True,1,
nι rι dó damáyéi,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dó', 'stem'], 'obl'], [['da', '3.pot'], ['má', 'ctrf'], ['yéi', 'stem'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dó', 'stem'], 'obl'], [['da', '3.pot'], ['má', 'ctrf'], ['yéi', 'stem'], 'v']]",True,1,
tómá'éi nι rι páxí,"[[['tó', '1.prf'], ['má', 'ctrf'], [""'éi"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['páxí', 'stem'], 'obl']]","[[['tó', '1.prf'], ['má', 'ctrf'], [""'éi"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['páxí', 'stem'], 'obl']]",True,1,
nkox rι krema,"[[['nkox', 'stem'], 'v'], [['rι', 'det'], 'det'], [['krema', 'stem'], 'obl']]","[[['nkox', 'stem'], 'v'], [['rι', 'det'], 'det'], [['krema', 'stem'], 'obl']]",True,1,
ximo,"[[['xi', '3.prf'], ['mo', 'stem'], 'v']]","[[['xi', '3.prf'], ['mo', 'stem'], 'v']]",True,1,
bo'íhi desde mándé,"[[['bo', '3.cpl'], [""'íhi"", 'stem'], 'v'], [['desde', 'stem'], 'cnj'], [['mándé', 'stem'], 'cnj']]","[[['bo', '3.cpl'], [""'íhi"", 'stem'], 'v'], [['desde', 'stem'], 'cnj'], [['mándé', 'stem'], 'cnj']]",True,1,
dínú rι xits'ó,"[[['dí', '1.icp'], ['nú', 'stem'], 'v'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl']]","[[['dí', '1.icp'], ['nú', 'stem'], 'v'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl']]",True,1,
díhánt'í yι 'oni,"[[['dí', '1.icp'], [""hánt'í"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""'oni"", 'stem'], 'obl']]","[[['dí', '1.icp'], [""hánt'í"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""'oni"", 'stem'], 'obl']]",True,1,
